,Unnamed: 0,_id,l_ID,r_ID,l_name,l_city,l_zipcode,l_review_count,l_latitude,l_longitude,l_rating,l_address,l_zomato_id,l_yelp_id,r_name,r_city,r_zipcode,r_review_count,r_latitude,r_longitude,r_rating,r_address,r_zomato_id,r_yelp_id,label
9,12099,12099,a130997,b314,Bad Daddy's Burger Bar,Charlotte,28277,248,35.05277023,-80.84741245,4.0,15105 John J Delaney Dr$*$ Ste A,0,YXa0A7aXV9wWNR0qJVVSDg,Bad Daddy's,Charlotte,28277,865,35.0537776,-80.8467812,4.5,15105 John J Delaney Drive$*$ Charlotte$*$ NC 28277,17149790,0,1
13,14761,14761,a27676,b336,1100 South,Charlotte,28203,7,35.2177876,-80.8505244,3.5,1100 South Blvd,0,yEWw0xIYQ_CCikn9Ob480A,300 East,Charlotte,28203,617,35.210862,-80.856527,4.3,300 East Boulevard$*$ Charlotte$*$ NC 28203,17146635,0,0
459,305034,305034,a96675,b3528,The Rail,Fairlawn,44333,186,41.13416415,-81.61744812,4.0,3265 W Market St,0,I1qRb4qqQRly7NhIOCkk_Q,The Rail,Cleveland,44333,413,41.132669,-81.618956,4.4,3265 W Market Street$*$ Akron$*$ OH 44333,16965026,0,1
153,89227,89227,a139875,b447,Crandall's Peruvian Restaurant & Catering,Madison,53703,34,43.074922,-89.39103,3.5,334 State St,0,lUBlgJ-rDDdwpi6d38L2tg,Bandung Indonesian Restaurant,Madison,53703,262,43.0763,-89.3756,4.1,600 Williamson St$*$ Madison$*$ WI 53703,17501972,0,0
540,355529,355529,a47277,b594,Two Hippies Beach House,Phoenix,85012,317,33.5089964,-112.0670039,4.0,501 E Camelback Rd,0,W537pidoTVQmn9x1GPpxgA,Two Hippies Beach House,Phoenix,85012,273,33.509176,-112.067043,4.0,501 East Camelback Road$*$ Midtown$*$ Phoenix$*$ AZ 85012,17030527,0,1
61,46427,46427,a29781,b419,Pizza Bella,Madison,53711,7,43.0676374,-89.4105418,1.5,1437 Regent St,0,dK7sFWvfEQ0Anuz7ch4t8A,Pizza Brutta,Madison,53711,297,43.065207,-89.416452,4.3,1805 Monroe St$*$ Madison$*$ WI 53711,17503392,0,0
505,336891,336891,a114078,b421,Cafe La Bellitalia,Madison,53704,83,43.11131426,-89.36401758,4.0,1026 N Sherman Ave,0,oglIZt5mg2nErhpTH_AakQ,Cafe La Bellitalia,Madison,53704,348,43.1102,-89.364,4.3,1026 N Sherman Ave$*$ Madison$*$ WI 53704,17502040,0,1
311,217568,217568,a140193,b2395,Caonita,Las Vegas,89109,513,36.121876,-115.168764,3.5,3377 South Las Vegas Blvd,0,BEplfZTUzYwApjMUaOA12w,Craftsteak,Las Vegas,89109,723,36.10222,-115.169516,4.1,3799 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,16978079,0,0
477,316463,316463,a135869,b587,Phoenix Theatre,Phoenix,85004,57,33.4663026,-112.0721778,4.0,100 E McDowell Rd,0,uYAR5Z9Y5WkY4X2YZ258TA,Phoenix Public Market Cafe,Phoenix,85004,113,33.4555828,-112.0736239,4.0,14 East Pierce Street$*$ Downtown$*$ Phoenix$*$ AZ 85004,17033807,0,0
79,59339,59339,a46894,b1512,Mahoney's Restaurant,Pittsburgh,15222,31,40.4436238,-79.9963285,2.5,949 Liberty Ave,0,Ei4voH2C7JgCyFmABY_CfA,Wholey's Fish Market,Pittsburgh,15222,1034,40.449952,-79.985985,4.6,1711 Penn Ave$*$ Pittsburgh$*$ PA 15222,17037681,0,0
562,359678,359678,a53138,b3518,Kiflis Restaurant & Bakery,Cuyahoga Falls,44223,12,41.134883,-81.508901,4.5,2018 State Rd,0,BCtYzeziGDflyzvAzPaMmg,The Blue Door Cafe & Bakery,Cleveland,44223,587,41.133978,-81.508674,4.5,1970 State Road$*$ Cuyahoga Falls$*$ OH 44223,16964898,0,0
433,289526,289526,a54971,b3520,Charkha Exotic Indian Cuisine,Cleveland,44113,43,41.499746,-81.700714,4.0,1265 W 9th St,0,gw0ZS5b5RP3Lzr1BoCbALg,Banana Blossom Thai Cuisine,Cleveland,44113,323,41.48884,-81.708997,4.5,2800 Clinton Ave$*$ Cleveland$*$ OH 44113,16964822,0,0
281,192912,192912,a85735,b2336,The Comedy Stop,Las Vegas,89109,10,36.099777,-115.1725943,4.0,Tropicana Hotel & Casino$*$ 3801 Las Vegas Blvd S,0,U0DHjuARwb_DOsOYPbM-wQ,The Cheesecake Factory,Las Vegas,89109,352,36.1179352,-115.1748371,4.3,3500 S Las Vegas Blvd$*$ Las Vegas$*$ NV 89109,16977880,0,0
250,162528,162528,a67050,b2327,Spago,Las Vegas,89109,944,36.11909409,-115.1770096,4.0,The Forum Shops At Caesars$*$ 3500 Las Vegas Blvd S$*$ Ste G1,0,LwQB9H3jZ9wTk24Lr-AnZQ,Spago,Las Vegas,89109,513,36.116111,-115.1744,4.4,3500 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,16980318,0,1
246,160615,160615,a64648,b2361,CRSVR Sneaker Boutique,Las Vegas,89109,29,36.109476,-115.173994,3.0,The Cosmopolitan Hotel$*$ 3708 S Las Vegas Blvd$*$ 2nd Fl,0,JgxPA53z3g3lk50PK_ueEA,SW Steakhouse,Las Vegas,89109,314,36.129444,-115.166111,4.2,3131 S Las Vegas Blvd$*$ Las Vegas$*$ NV 89109,16980119,0,0
163,95717,95717,a33615,b2346,The Crpe,Las Vegas,89145,179,36.1671901,-115.2855925,3.5,420 S Rampart Blvd$*$ Ste 150,0,9Rs7n2LbINBN8kLbScjhmA,Bagel Cafe,Las Vegas,89145,379,36.176043,-115.260161,4.3,301 North Buffalo Drive$*$ Summerlin$*$ Las Vegas$*$ NV 89145,16977466,0,0
122,77714,77714,a42583,b456,Chautara Restaurant,Madison,53703,52,43.0748088,-89.3910219,3.5,334 State St,0,RJdV7djZZeH3jJadPhgVvw,Lao Laan-Xang Restaurant,Madison,53703,198,43.0827,-89.3654,4.1,1146 Williamson St$*$ Madison$*$ WI 53703,17502331,0,0
381,254850,254850,a41977,b1629,Sushi Kame,Champaign,61820,120,40.1185309,-88.2448027,3.5,132 W. Church St,0,0-WocGTpO3Zm4q1Zzz49Rw,Sushi Kame,Champaign,61820,127,40.1184,-88.2442,4.0,132 W Church St$*$ Champaign$*$ IL 61820,17317469,0,1
144,86978,86978,a110208,b440,Gap,Madison,53703,3,43.074701,-89.391395,3.0,341 State St,0,pdYxpGt67hN31DAkKszI8Q,Graze,Madison,53703,469,43.075444,-89.382871,4.1,1 S Pinckney Street$*$ Madison$*$ WI 53703,17503559,0,0
490,327200,327200,a144012,b501,The Vault Cafe,Phoenix,85016,3,33.5251019,-112.028596,3.5,6001 N 24th St,0,nQlMWmJ-Zp3Zcpr4wZoVcw,The Parlor Pizzeria,Phoenix,85016,734,33.509371,-112.040769,4.9,1916 East Camelback Road$*$ AZ 85016,17030960,0,0
276,185939,185939,a81477,b2314,Breeze Cafe,Las Vegas,89109,17,36.10675956,-115.1776744,3.0,ARIA Resort and Casino$*$ 3730 Las Vegas Blvd S,0,PitHcnxTKCANz1VYwVtWkg,Grand Lux Cafe,Las Vegas,89109,1022,36.121,-115.1702,4.5,3355 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,16978572,0,0
526,350621,350621,a109528,b1646,Mens Wearhouse,Champaign,61822,3,40.14471274,-88.25622677,4.5,726 W Town Ctr,0,vVfkmCB3hCRawODf8fAc6g,Alexander's Steakhouse,Champaign,61822,147,40.136,-88.2456,3.8,202 W Anthony Dr$*$ Champaign$*$ IL 61822,17317205,0,0
98,69398,69398,a15112,b456,Jamerica Caribbean Restaurant,Madison,53703,51,43.0841543,-89.3633455,3.5,1236 Williamson St,0,rECtpzeqtOdR5gIWiXoGfQ,Lao Laan-Xang Restaurant,Madison,53703,198,43.0827,-89.3654,4.1,1146 Williamson St$*$ Madison$*$ WI 53703,17502331,0,0
28,24554,24554,a5302,b592,King Solomon's Pizza,Phoenix,85014,16,33.5080653,-112.065452,4.5,4810 N 7th St,0,HCsceGqc3Y3SiUxcpzNuDA,Spinato's Pizza,Phoenix,85014,234,33.517438,-112.063844,4.0,5509 North 7th Street$*$ Midtown$*$ Phoenix$*$ AZ 85014,17029287,0,0
349,239311,239311,a8364,b1650,Sam's Cafe,Champaign,61820,84,40.1169853,-88.2427068,4.0,115 N Walnut St,0,Gvox18F9QxsSS9qG2O8E-A,Za's Italian Cafe,Champaign,61820,138,40.140043,-88.245383,3.8,1905 N Neil St$*$ Champaign$*$ IL 61820,17317782,0,0
3,3161,3161,a115302,b304,Teriyaki Madness,Charlotte,28262,16,35.3402728,-80.7649282,3.5,2700 West Mallard Creek Church Rd$*$ Ste 420,0,SYJq8ydGY9oStzpVuHu3uw,Toyama Express,Charlotte,28262,560,35.337772,-80.756986,4.7,2130 E Arbors Drive$*$ Charlotte$*$ NC 28262,17148399,0,0
392,261402,261402,a72397,b1631,One World Pizza,Champaign,61820,13,40.110827,-88.231612,3.5,$*$ 508 E Green St,0,o-xFcSeSycAfqplklC222Q,Amano's Pizza,Champaign,61820,109,40.0995658,-88.2443819,4.0,1407 South Neil Street$*$ Champaign$*$ IL 61820,17318036,0,0
585,360937,360937,a46016,b1978,Fishers,Edinburgh,EH6 6QW,30,55.9775198,-3.1689022,4.5,1 Shore,0,pv4S2yOiWqH6AdFqzosZpw,Fishers,Edinburgh,EH6 6QW,99,55.9776,-3.169036111,3.9,1 Shore$*$ Leith$*$ Edinburgh EH6 6QW,7600138,0,1
289,201152,201152,a93853,b2394,THE Steak House,Las Vegas,89109,471,36.137041,-115.164611,4.0,2880 S Las Vegas Blvd,0,bSY97kgQpJ5BrpgW40V1qg,Delmonico Steakhouse,Las Vegas,89109,714,36.121,-115.1702,4.1,3355 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,16978142,0,0
55,44381,44381,a124908,b2305,Aureole,Las Vegas,89119,599,36.09256306,-115.1764154,3.5,3950 S Las Vegas Blvd,0,MqYYYNA-ZYvV-1w5qcmMoA,Firefly,Las Vegas,89119,1390,36.1199703,-115.1545992,4.7,3824 Paradise Rd$*$ Las Vegas$*$ NV 89119,16978406,0,0
249,161893,161893,a66602,b2313,Best Stripclub,Las Vegas,89109,3,36.1237084,-115.1703006,5.0,3565 South Las Vegas Blvd,0,lyWSsBblPyqYAzQuBEGKNg,Mesa Grill,Las Vegas,89109,1410,36.116111,-115.1744,4.5,3570 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,16979381,0,0
227,143083,143083,a33337,b2390,The Buffalo,Las Vegas,89109,23,36.10535527,-115.1506206,3.5,4640 Paradise Rd$*$ Ste 11,0,PQQQKu5lD8F0Rg9MxrGcgQ,The Wynn Buffet,Las Vegas,89109,707,36.129444,-115.166111,4.1,3131 S Las Vegas Boulevard$*$ Las Vegas$*$ NV 89109,16977686,0,0
275,184433,184433,a80649,b2313,Pearl,Las Vegas,89109,123,36.1033743,-115.1693962,3.5,MGM Grand$*$ 3799 Las Vegas Blvd S,0,KOPittXGiS_CpoAYdPpqGQ,Mesa Grill,Las Vegas,89109,1410,36.116111,-115.1744,4.5,3570 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,16979381,0,0
528,351316,351316,a49544,b306,Yorkmont Cafe,Charlotte,28208,18,35.1902768,-80.9304829,3.0,2925 Yorkmont Rd,0,t31AKJ_LVLx_NoT9WTy8cQ,Savor Cafe,Charlotte,28208,424,35.229155,-80.863995,4.7,1404 W Morehead Street$*$ Charlotte$*$ NC 28208,17149806,0,0
286,197333,197333,a88857,b2390,The Mayan Club,Las Vegas,89109,9,36.1387458,-115.1379559,3.0,2797 S Maryland Pwy,0,VXWCXy_wYgg5sbcz0kx_Qw,The Wynn Buffet,Las Vegas,89109,707,36.129444,-115.166111,4.1,3131 S Las Vegas Boulevard$*$ Las Vegas$*$ NV 89109,16977686,0,0
212,130868,130868,a7203,b2390,The Cafe,Las Vegas,89109,11,36.1272493,-115.1667018,2.5,198 Wynn Main Gate Dr,0,RZZldj8WHNkgxuOkKnAfDA,The Wynn Buffet,Las Vegas,89109,707,36.129444,-115.166111,4.1,3131 S Las Vegas Boulevard$*$ Las Vegas$*$ NV 89109,16977686,0,0
220,137106,137106,a14328,b2399,Buca di Beppo Italian Restaurant,Las Vegas,89109,69,36.1142773,-115.1709763,3.0,3645 Las Vegas Blvd S,0,2O_b-IAAW7SoPt__RX1Kww,Eiffel Tower Restaurant,Las Vegas,89109,420,36.1125,-115.172222,4.1,3655 South Las Vegas Boulevard$*$ The Strip$*$ Las Vegas$*$ NV 89109,16978254,0,0
416,277052,277052,a32268,b484,Gus's Diner,Sun Prairie,53590,63,43.1891092,-89.2777098,3.5,630 N Westmount Dr,0,lzRlrIWuQmHVWU4zV6yZUw,Anna's Pizzeria,Madison,53590,166,43.178,-89.2403,4.0,1609 W Main St$*$ Sun Prairie$*$ WI 53590,17503153,0,0
107,73387,73387,a30917,b447,Kabul Restaurant,Madison,53703,142,43.075131,-89.394445,3.5,540 State St,0,IsADZMYEJKXTtPfN9YsiBA,Bandung Indonesian Restaurant,Madison,53703,262,43.0763,-89.3756,4.1,600 Williamson St$*$ Madison$*$ WI 53703,17501972,0,0
504,336559,336559,a99652,b450,The Green Owl,Madison,53704,201,43.0922989,-89.355528,4.0,1970 Atwood Ave,0,aUrOyWFKxKeVXiFzwbTXSA,The Green Owl Cafe,Madison,53704,239,43.092247,-89.35551,4.1,1970 Atwood Ave$*$ Madison$*$ WI 53704,17503468,0,1
330,232050,232050,a140832,b387,Little Village Grill,Charlotte,28202,133,35.232204,-80.848589,4.5,710 W Trade St$*$ Ste G,0,IIUK1lz_1upqYtHu8ZuClA,Mimosa Grill,Charlotte,28202,370,35.225329,-80.845572,4.1,Two Wells Fargo Center$*$327 S Tryon Street$*$ Charlotte$*$ NC 28202,17147766,0,0
414,277014,277014,a24816,b484,Marco's Pizza,Sun Prairie,53590,13,43.1874771,-89.226693,3.5,804 Windsor St,0,P_PCpidHJQksW2-ufqoz4w,Anna's Pizzeria,Madison,53590,166,43.178,-89.2403,4.0,1609 W Main St$*$ Sun Prairie$*$ WI 53590,17503153,0,0
24,23726,23726,a28555,b3586,Wendy's,Stow,44224,6,41.2017402,-81.4397075,1.0,5025 Darrow Rd,0,7vqsCTpH_QFomi0Q_URf2w,Swenson's,Cleveland,44224,294,41.155145,-81.400499,4.2,4466 Kent Rd$*$ Stow$*$ OH 44224,16962983,0,0
394,262610,262610,a77342,b1648,Basmati Indian Cuisine,Champaign,61820,4,40.114132,-88.238369,2.5,302 S 1st St,0,7U7uLS9YjjhBM1SoyNH30w,Bombay Indian Grill,Champaign,61820,140,40.1102,-88.2334,3.8,403 E Green St$*$ Champaign$*$ IL 61820,17317233,0,0
571,360410,360410,a99375,b1877,Bar Raval,Toronto,M6G 1A4,133,43.65594385,-79.41009969,4.0,505 College Street,0,41o1FUbCYKJv2djtnlkzlg,Bar Raval,Toronto,M6G 1A4,115,43.655826,-79.409945,4.4,505 College Street$*$ Toronto$*$ ON M6G 1A4,16500051,0,1
182,110534,110534,a62729,b584,Tryst Cafe,Phoenix,85050,440,33.677854,-111.978579,3.5,21050 N Tatum Blvd,0,2DmTw0k3bcXuHdAyxO_bkw,Tryst Cafe,Phoenix,85050,223,33.678139,-111.977666,4.0,21050 North Tatum Boulevard$*$ AZ 85050,17032211,0,1
366,248720,248720,a31008,b1675,Crepe Cafe,Champaign,61820,4,40.109986,-88.233777,3.0,313 E Green St$*$ Ste 5,0,zV_aclADLjx2KOql9F_FTw,Aroma Cafe,Champaign,61820,57,40.117,-88.2433,3.6,118 N Neil St$*$ Champaign$*$ IL 61820,17317211,0,0
324,229370,229370,a76124,b387,Great American Grill,Charlotte,28202,3,35.2207294,-80.8427865,4.5,508 E Martin Luther King Jr. Blvd,0,UwkhhEGeLtoQOT4A8WzAfg,Mimosa Grill,Charlotte,28202,370,35.225329,-80.845572,4.1,Two Wells Fargo Center$*$327 S Tryon Street$*$ Charlotte$*$ NC 28202,17147766,0,0
179,109439,109439,a25228,b3519,Rays Place,Kent,44240,134,41.1529909,-81.3589635,4.0,153 Franklin Ave,0,GdZ-Ryn9QzqV4glodYF6Jg,Ray's Place,Cleveland,44240,501,41.153612,-81.358598,4.5,135 Franklin Ave$*$ Kent$*$ OH 44240,16962469,0,1
482,321510,321510,a102602,b588,TEXAZ Grill,Phoenix,85016,424,33.523984,-112.04698,4.0,6003 N 16th St,0,6Iu4YDjAPrDRRrPCt_E2zA,TexAz Grill,Phoenix,85016,228,33.524011,-112.046982,4.0,6003 North 16th Street$*$ Phoenix$*$ AZ 85016,17029676,0,1
441,293729,293729,a128106,b3546,Dohar Meats,Cleveland,44113,12,41.484688,-81.703063,5.0,1979 W 25th St$*$ Stand F1-F2,0,KBeObet1-XcpLLh1RACV_g,Fat Cats,Cleveland,44113,498,41.4838,-81.687516,4.3,2061 W 10th St$*$ Cleveland$*$ OH 44113,16960439,0,0
578,360796,360796,a94551,b329,Long Creek Fish Fry,Dallas,28034,32,35.3044133,-81.1581376,4.0,1425 Lower Dallas Hwy,0,dUhYjBM3QHkPKV7Z63ottQ,Long Creek Fish Fry,Charlotte,28034,301,35.3053,-81.1579,4.4,1425 Lower Dallas Highway$*$ NC 28034,17148684,0,1
465,307592,307592,a91602,b1673,J.Y. Chang's,Urbana,61801,3,40.1006132,-88.2191444,5.0,901 W. Pennsylvania Ave.,0,zLTacjiwYO-_ivAWkpjcIQ,J. Gumbo's,Champaign,61801,59,40.1069877,-88.2215122,3.7,700 S Gregory St Ste D$*$ Urbana$*$ IL 61801,17317946,0,0
498,332879,332879,a11586,b471,Zizo Cafe,Madison,53704,3,43.088836,-89.374657,4.0,1101 Sherman Ave,0,sPtBFklthW_Eq-SAAp068w,Bunky's Cafe,Madison,53704,207,43.093674,-89.346609,4.0,2425 Atwood Ave$*$ Madison$*$ WI 53704,17502026,0,0
2,2991,2991,a77320,b304,Hibachi Express,Charlotte,28262,5,35.297087,-80.755382,3.0,7945 N Tryon St$*$ Ste 100,0,UITPqkoDytnHT4kxaAyDeA,Toyama Express,Charlotte,28262,560,35.337772,-80.756986,4.7,2130 E Arbors Drive$*$ Charlotte$*$ NC 28262,17148399,0,0
