,Unnamed: 0,_id,l_ID,r_ID,l_name,l_city,l_zipcode,l_review_count,l_latitude,l_longitude,l_rating,l_address,l_zomato_id,l_yelp_id,r_name,r_city,r_zipcode,r_review_count,r_latitude,r_longitude,r_rating,r_address,r_zomato_id,r_yelp_id,label
418,277654,277654,a57313,b520,Four Kings Central,Phoenix,85013,3,33.509651,-112.075703,4.0,24 W Camelback,0,FSB0FfIO7ka33JZnevdHMw,Lux Central,Phoenix,85013,324,33.5001935,-112.0738985,4.3,4400 North Central Avenue$*$ Midtown$*$ Phoenix$*$ AZ 85013,17027700,0,0
238,155001,155001,a56184,b2324,Julian Serrano,Las Vegas,89109,1429,36.10585591,-115.1742626,4.0,3730 Las Vegas Blvd S,0,_w5hBpkjHs5_Hv3pLeHtIw,Julian Serrano,Las Vegas,89109,514,36.107635,-115.176722,4.4,3730 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,16981685,0,1
44,39038,39038,a58271,b2353,Louis's Las Vegas,Las Vegas,89119,4,36.0686142,-115.1776615,4.5,6599 Las Vegas Blvd,0,U8rsbHtpV60h8USOL-kaLg,Slice of Vegas,Las Vegas,89119,210,36.092089,-115.172992,4.3,3930 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89119,16982662,0,0
67,49497,49497,a104143,b1510,The Doner Kebab House,Pittsburgh,15213,4,40.4364494,-79.9544242,3.5,424 Semple St,0,mKoi3QV2d45Qm3iWt1aa3w,Spice Island Tea House,Pittsburgh,15213,1109,40.440271,-79.956363,4.6,253 Atwood St$*$ Pittsburgh$*$ PA 15213,17037440,0,0
33,27035,27035,a116651,b554,Fuego Bistro,Phoenix,85014,525,33.5219022,-112.0640939,4.5,713 E Palo Verde Rd,0,HGvNE87fvK5PwKMZBDkTbA,Oregano's Pizza Bistro,Phoenix,85014,348,33.509437,-112.060141,4.1,1008 E Camelback Rd$*$ Phoenix$*$ AZ 85014,17028233,0,0
597,361108,361108,a93353,b602,Olive & Gourmando,Montral,H2Y 2A7,643,45.501197,-73.5563378,4.5,351 Rue Saint-Paul Ouest,0,46Ld9Qc9nAx_A0jwclNZiw,Olive Et Gourmando,Montreal,H2Y 2A7,1504,45.501205,-73.556496,4.9,351 Rue St-Paul O$*$ Montreal$*$ QC H2Y 2A7,16635422,0,1
491,329256,329256,a117521,b2335,Hash House A Go Go,Las Vegas,89146,2835,36.144667,-115.239955,4.0,6800 W Sahara Ave,0,g8OnV26ywJlZpezdBnOWUQ,Hash House a Go Go,Las Vegas,89146,1116,36.144315,-115.240246,4.3,6800 W Sahara Ave$*$ Las Vegas$*$ NV 89146,16978652,0,1
568,360029,360029,a51011,b1568,Rey Azteca,Pittsburgh,15235,56,40.429105,-79.810933,4.5,3448 William Penn Hwy,0,s36Rk0jd78z75LaqifnU3Q,Rey Azteca,Pittsburgh,15235,316,40.4320038,-79.8174828,4.3,3348 William Penn Hwy$*$ Pittsburgh$*$ PA 15235,17041755,0,1
204,126368,126368,a3366,b2313,Island Grill,Las Vegas,89109,9,36.1413706,-115.1367974,4.0,2660 S Maryland Pkwy$*$ Ste 24,0,BntSl0d6YiwGR69cZs7PPg,Mesa Grill,Las Vegas,89109,1410,36.116111,-115.1744,4.5,3570 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,16979381,0,0
51,42188,42188,a107023,b2353,Mr. Shesha Vegas,Las Vegas,89119,36,36.0571445,-115.1286093,5.0,1725 E Warm Springs Rd,0,ucIQl4HI_LS3J8s4kRlRSA,Slice of Vegas,Las Vegas,89119,210,36.092089,-115.172992,4.3,3930 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89119,16982662,0,0
439,293108,293108,a115232,b3504,Momocho,Cleveland,44113,565,41.484107,-81.709739,4.0,1835 Fulton Rd,0,F2pfjAZ_3dMTGCKv6c5wOw,Momocho Mod Mex,Cleveland,44113,1246,41.48377,-81.709948,4.8,1835 Fulton Road$*$ Cleveland$*$ OH 44113,16961792,0,1
461,305249,305249,a53949,b1514,Esta Esta Restaurant,Monroeville,15146,22,40.4382063,-79.7715863,3.0,4000 William Penn Hwy,0,Zo3fwmOUaDpKvUhLNp9erA,Taipei-Tokyo Restaurant,Pittsburgh,15146,829,40.4347,-79.7865,4.6,304 Mall Boulevard$*$ Monroeville$*$ PA 15146,17040170,0,0
138,85123,85123,a104065,b414,Underground Kitchen,Madison,53703,32,43.0768356,-89.3833003,3.5,127 E Mifflin St,0,0zxn5cFZaH3F_0UsiI0SjQ,Marigold Kitchen,Madison,53703,576,43.0744,-89.3819,4.4,118 S Pinckney St$*$ Madison$*$ WI 53703,17502369,0,0
370,250139,250139,a32277,b1610,Cost Cutters,Champaign,61820,13,40.110526,-88.242771,4.5,10 E Green St,0,ZYjxr9aBdbUuZ0xjpMmUpQ,Dos Reales,Champaign,61820,383,40.1298,-88.2582,4.2,1407 N Prospect Ave$*$ Champaign$*$ IL 61820,17317281,0,0
415,277040,277040,a28350,b484,Falbo Bros. Pizzeria,Sun Prairie,53590,12,43.1988016,-89.2263304,3.5,1219 W Main St,0,UxXWkSy6Kzgbhy5hU9gXrA,Anna's Pizzeria,Madison,53590,166,43.178,-89.2403,4.0,1609 W Main St$*$ Sun Prairie$*$ WI 53590,17503153,0,0
141,86348,86348,a107533,b430,Cardinal Bar,Madison,53703,20,43.0757858,-89.3771603,4.0,418 E Wilson St,0,5CO0Rt3R2avUFdK1nUloog,Sardine,Madison,53703,457,43.0761,-89.3751,4.2,617 Williamson St$*$ Madison$*$ WI 53703,17502592,0,0
373,252380,252380,a37968,b1697,Evo Cafe,Champaign,61820,44,40.1094391,-88.2306035,2.5,711 S 6th St,0,OyBStpjF5e_iRCMXflFasQ,Fiesta Cafe,Champaign,61820,74,40.1151,-88.2385,3.6,216 S 1st St$*$ Champaign$*$ IL 61820,17317301,0,0
195,121066,121066,a125744,b2367,Leticia's Mexican Cocina,Las Vegas,89143,821,36.29887519,-115.2800882,4.0,7585 Norman Rockwell Ln$*$ Bldg 1,0,pomGBqfbxcqPv14c3XH-ZQ,Leticia's Cocina,Las Vegas,89143,481,36.298924,-115.280107,4.2,7585 Norman Rockwell Lane$*$ Las Vegas$*$ NV 89143,16981606,0,1
432,289411,289411,a53164,b3503,Sokolowski's University Inn,Cleveland,44113,323,41.484752,-81.690048,4.5,1201 University Rd,0,Xny0n0s98TpP82sQxfgIMQ,Sokolowski's University Inn,Cleveland,44113,756,41.484872,-81.689752,4.8,1201 University Rd$*$ Cleveland$*$ OH 44113,16962806,0,1
175,106539,106539,a102597,b566,Los Taquitos,Phoenix,85044,615,33.3480616,-111.9820214,4.0,4747 E Elliot Rd$*$ Ste 17,0,P8IsTiHq5Hesa6UPL604ww,Biscuits,Phoenix,85044,251,33.3485028,-111.9837827,4.1,4623 E Elliot Rd$*$ Phoenix$*$ AZ 85044,17032017,0,0
445,296481,296481,a54657,b320,Midwood Pies,Charlotte,28205,4,35.2238589,-80.8017877,5.0,Plaza Midwood,0,ZNF0WjOC7sNhQSYLtO89xQ,Midwood Smokehouse,Charlotte,28205,582,35.220746,-80.815072,4.4,1401 Central Avenue$*$ Charlotte$*$ NC 28205,17150362,0,0
222,138581,138581,a16077,b2309,Jean Philippe Patisserie,Las Vegas,89109,1178,36.10681461,-115.178175,4.0,3730 Las Vegas Blvd S,0,H8qpFitIesth86zqR4cwYg,Jean-Philippe Ptisserie,Las Vegas,89109,353,36.111712,-115.17534,4.6,3600 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,16978840,0,1
390,260181,260181,a65991,b1698,Campus Nails,Champaign,61820,6,40.110053,-88.2308539,2.0,509 E Green St,0,yAHU4LB7UkwaQlxLgbH61g,Sam's Cafe,Champaign,61820,51,40.1168,-88.2427,3.6,115 N Walnut St$*$ Champaign$*$ IL 61820,17317442,0,0
8,11882,11882,a120276,b390,Ilios Noche,Charlotte,28277,195,35.05321461,-80.77040053,4.0,11508 Providence Rd,0,c-l4nDPZcEwapEiV-Xf08w,Ilios Noche,Charlotte,28277,695,35.054023,-80.769803,4.1,11508 Providence Road$*$ Suite I$*$ Charlotte$*$ NC 28277,17147444,0,1
355,241845,241845,a15723,b1622,Radio Maria,Champaign,61820,261,40.1171251,-88.2426687,3.5,119 N Walnut St,0,lWmDrnqgU6w3gFaJyn_1Uw,Radio Maria,Champaign,61820,348,40.1167,-88.2427,4.0,119 N Walnut St$*$ Champaign$*$ IL 61820,17317431,0,1
248,161587,161587,a66357,b2336,The Chelsea,Las Vegas,89109,62,36.109779,-115.173887,4.0,The Cosmopolitan Of Las Vegas$*$ 3708 Las Vegas Blvd S,0,5FgLuegzxBvRFw5dTuETEw,The Cheesecake Factory,Las Vegas,89109,352,36.1179352,-115.1748371,4.3,3500 S Las Vegas Blvd$*$ Las Vegas$*$ NV 89109,16977880,0,0
37,33509,33509,a60866,b3502,Deps Nails & Salon,North Olmsted,44070,4,41.4199295,-81.89662933,3.0,25102 Brookpark Rd,0,1kjKjictLGVCqP63g1La7w,Fat Heads Brewery & Saloon,Cleveland,44070,1355,41.426678,-81.894256,4.9,24581 Lorain Rd$*$ North Olmsted$*$ OH 44070,16964400,0,0
386,257792,257792,a44154,b1615,Kofusion,Champaign,61820,229,40.11856662,-88.24323304,3.5,1 E Main St,0,NEVA0IYbawceL6kz5v5DAw,Kofusion,Champaign,61820,517,40.1182,-88.2434,4.1,1 E Main St$*$ Champaign$*$ IL 61820,17317351,0,1
185,112426,112426,a119265,b354,Cafe At 6100,Charlotte,28210,3,35.1504276,-80.8376229,3.5,6100 Fairview Rd$*$ Ste 110,0,QHmEacOnCyn7VaK1S5V4lQ,Cafe Monte,Charlotte,28210,852,35.147713,-80.829113,4.2,6700 Fairview Road$*$Suite 108$*$ Charlotte$*$ NC 28210,17148534,0,0
150,88896,88896,a131582,b446,Buraka Restaurant,Madison,53703,40,43.0836473,-89.3642491,3.5,1210 Williamson Street,0,qaa9M_pUfOv0BPRcnulk4g,Kabul Afghanistan Restaurant,Madison,53703,278,43.0747,-89.3943,4.1,540 State St$*$ Madison$*$ WI 53703,17502314,0,0
211,130328,130328,a7167,b2327,Stash,Las Vegas,89109,6,36.1272241,-115.1715512,5.0,3200 Las Vegas Blvd S,0,eOBIx8nO4NXi5Kff1soL0g,Spago,Las Vegas,89109,513,36.116111,-115.1744,4.4,3500 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,16980318,0,0
347,238679,238679,a4470,b1695,Jet's Pizza,Champaign,61820,42,40.1105978,-88.2428884,4.0,512 S Neil St,0,6o6XxnI8RWhnAVSdxqCJWQ,Monical's Pizza,Champaign,61820,89,40.098,-88.2448,3.6,103 W Kirby Ave$*$ Champaign$*$ IL 61820,17317384,0,0
290,202675,202675,a100984,b2330,Michael Kors,Las Vegas,89109,17,36.1226408,-115.1675152,4.5,The Shoppes at Palazzo$*$ 3327 S Las Vegas Blvd$*$ Ste 2840,0,6LR6TlBvHW5-wMIKeODo8A,Tacos el Gordo,Las Vegas,89109,222,36.1317765,-115.1650152,4.4,3049 S Las Vegas Boulevard$*$ Las Vegas$*$ NV 89109,16982474,0,0
576,360688,360688,a22155,b1920,Caf Andaluz,Edinburgh,EH2 3EE,77,55.9530485,-3.2013999,4.0,77B George Street$*$ New Town,0,Mv3YLMYrLpSctyamrQCdQw,Cafe Andaluz,Edinburgh,EH2 3EE,162,55.95309444,-3.201336111,4.2,77 D George Street$*$ New Town$*$ Edinburgh EH2 3EE,7600448,0,1
266,173743,173743,a76001,b2390,Buffet of Buffets,Las Vegas,89109,368,36.1161559,-115.1750576,4.0,3570 S Las Vegas Blvd,0,pJpjgXH5lgJtIJos9GqetQ,The Wynn Buffet,Las Vegas,89109,707,36.129444,-115.166111,4.1,3131 S Las Vegas Boulevard$*$ Las Vegas$*$ NV 89109,16977686,0,0
310,217003,217003,a134462,b2390,The UPS Store,Las Vegas,89109,3,36.1176796,-115.176857,5.0,3570 Las Vegas Blvd S,0,lNHIqmZJlQ_h6SQlOmD7sQ,The Wynn Buffet,Las Vegas,89109,707,36.129444,-115.166111,4.1,3131 S Las Vegas Boulevard$*$ Las Vegas$*$ NV 89109,16977686,0,0
49,41593,41593,a101583,b2353,Welcome To Las Vegas Sign,Paradise,89119,235,36.082525,-115.1729587,4.5,5100 Las Vegas Blvd,0,ZV3G2LxpLLuZOFbn208Z5A,Slice of Vegas,Las Vegas,89119,210,36.092089,-115.172992,4.3,3930 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89119,16982662,0,0
388,259724,259724,a63217,b1687,Papa D's Bar & Grill,Champaign,61820,4,40.1102514,-88.2335202,3.0,401 E Green St,0,OC5BqhpPhnJJr7IXLsXIbg,Guido's Bar & Grill,Champaign,61820,98,40.118127,-88.243564,3.6,2 E Main St$*$ Champaign$*$ IL 61820,17317320,0,0
196,121070,121070,a276,b3592,Zappitelli's Pizza,Mentor,44060,38,41.681422,-81.2962052,4.0,9570 Mentor Ave,0,O54jXbKjZte4qVYabYjGjg,Zappitelli's,Cleveland,44060,239,41.682048,-81.29663,4.2,9570 Mentor Ave$*$ Mentor$*$ OH 44060,16963406,0,1
481,321027,321027,a97432,b509,True Food Kitchen,Phoenix,85016,873,33.51031415,-112.0276869,4.0,2502 E Camelback Rd,0,XMMLRvV4IMxIGyc4H37LxA,True Food Kitchen,Phoenix,85016,1072,33.509703,-112.027346,4.5,2502 East Camelback Road$*$ Biltmore/Arcadia$*$ Phoenix$*$ AZ 85016,17030372,0,1
247,161341,161341,a65694,b2334,Gordon Ramsay Steak,Las Vegas,89109,2700,36.11288234,-115.1712704,4.0,Paris Las Vegas Hotel & Casino$*$ 3655 Las Vegas Boulevard South,0,OETh78qcgDltvHULowwhJg,Gordon Ramsay BurGR,Las Vegas,89109,773,36.11077,-115.17282,4.3,3667 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,16982906,0,0
379,254680,254680,a41726,b1697,Aroma Cafe,Champaign,61820,110,40.1170558,-88.2432469,4.0,118 N Neil St,0,0FrYsoVHheQGoXEQsH2d2Q,Fiesta Cafe,Champaign,61820,74,40.1151,-88.2385,3.6,216 S 1st St$*$ Champaign$*$ IL 61820,17317301,0,0
142,86594,86594,a108585,b477,Porter,Madison,53703,8,43.06815722,-89.3949048,4.5,640 W Washington Ave$*$ Ste 101,0,3Z4pcWY2xnyZumGmsoXIVA,Forequarter,Madison,53703,157,43.0822485,-89.3796342,4.0,708 1/4 E Johnson St$*$ Madison$*$ WI 53703,17503797,0,0
292,203904,203904,a108756,b2339,Jol  Robuchon,Las Vegas,89109,777,36.103399,-115.167725,4.5,3799 Las Vegas Blvd S,0,XnJeadLrlj9AZB8qSdIR2Q,Jol Robuchon,Las Vegas,89109,289,36.10222,-115.169516,4.3,3799 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,16978909,0,1
558,359528,359528,a7684,b1677,JT Walker's Restaurant & Brewery,Mahomet,61853,62,40.194982,-88.4039932,4.0,401 E Main St,0,aLdMqYoHqc77JjOybdPX-A,JT Walker's Restaurant & Sports Bar,Champaign,61853,96,40.1952285,-88.4039421,3.7,401 E Main St$*$ Mahomet$*$ IL 61853,17317796,0,1
127,81086,81086,a63532,b494,Pel'meni,Madison,53703,11,43.0746726,-89.3939651,4.0,505 State St,0,6mqfcZI2I6Y8QGBPiFAsnQ,Bellini,Madison,53703,202,43.0773,-89.38,3.9,401 E Washington Ave$*$ Madison$*$ WI 53703,17501978,0,0
156,90197,90197,a102712,b3501,South India Cuisine,Mayfield Heights,44124,14,41.519728,-81.459214,4.0,6110 Mayfield Rd,0,kTJEf56gjzBSpi9X14X54Q,Bangkok Thai Cuisine,Cleveland,44124,580,41.52008,-81.486536,4.9,5359 Mayfield Rd$*$ Cleveland$*$ OH 44124,16959188,0,0
277,188423,188423,a82880,b2313,Kona Grill,Las Vegas,89109,148,36.1272241,-115.1715512,4.5,Las Vegas Strip$*$ 3200 S Las Vegas Blvd$*$ Ste 1260,0,aNGcHb8rjFFI9nY_fUgImg,Mesa Grill,Las Vegas,89109,1410,36.116111,-115.1744,4.5,3570 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,16979381,0,0
302,208234,208234,a123791,b2314,Rainforest Cafe,Las Vegas,89109,112,36.10212164,-115.1721176,2.5,3717 Las Vegas Blvd S,0,UFthIIorkchiGj_5ThZ1Uw,Grand Lux Cafe,Las Vegas,89109,1022,36.121,-115.1702,4.5,3355 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,16978572,0,0
424,284169,284169,a29090,b395,Bricktop's Restaurant,Charlotte,28211,208,35.1561919,-80.8314309,4.0,6401 Morrison Blvd$*$ Ste 1B,0,apMG3W6-qpHIuo4ApZy3IA,BrickTop's,Charlotte,28211,447,35.156338,-80.831878,4.1,Specialty Shops$*$ 6401 Morrison Boulevard Suite 1B$*$ Charlotte$*$ NC 28211,17146808,0,1
425,284171,284171,a29091,b302,The Cowfish Sushi Burger Bar,Charlotte,28211,1123,35.15272484,-80.82795331,4.0,4310 Sharon Rd$*$ Ste X05,0,RAh9WCQAuocM7hYM5_6tnw,The Cowfish Sushi Burger Bar,Charlotte,28211,1712,35.152551,-80.827317,4.9,4310 Sharon Road$*$ Suite X05$*$ Charlotte$*$ NC 28211,17150127,0,1
106,73386,73386,a30917,b446,Kabul Restaurant,Madison,53703,142,43.075131,-89.394445,3.5,540 State St,0,IsADZMYEJKXTtPfN9YsiBA,Kabul Afghanistan Restaurant,Madison,53703,278,43.0747,-89.3943,4.1,540 State St$*$ Madison$*$ WI 53703,17502314,0,1
283,193800,193800,a86144,b2392,P.F. Chang's,Las Vegas,89109,440,36.10995195,-115.1736737,3.5,3667 Las Vegas Blvd,0,Knnc473zh8m7IBC0oLTHkg,P.F. Chang's China Bistro,Las Vegas,89109,374,36.11077,-115.17282,4.1,3667 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,16979642,0,1
334,234470,234470,a79279,b3505,Mama Lola's Pizzeria,Lakewood,44107,34,41.4770405,-81.8142695,4.0,16813 Madison Ave,0,cdpiHHignnk8hVcPEiYzMw,Angelo's Pizza,Cleveland,44107,1020,41.476972,-81.788284,4.7,13715 Madison Ave$*$ Lakewood$*$ OH 44107,16958977,0,0
567,359993,359993,a102517,b1917,Piatto Verde,Edinburgh,EH11 1DL,10,55.9396297,-3.2206907,4.5,7 Dundee Terrace,0,CStQJ-ADmhxuepLooO2NXA,Piatto Verde,Edinburgh,EH11 1DL,81,55.93993056,-3.220225,4.3,7 Dundee Terrace$*$ Fountainbridge$*$ Edinburgh EH11 1DL,7600419,0,1
